Japanese;English;French;
"マモノの角笛を手に入れた！
動物の角を加工した 立派な角笛
硬くて 何かの材料に使えそう！";"You got a Monster Horn!
This well-crafted horn is made of sturdy
animal bone. You might find a use for this
as a material.";"Vous avez obtenu un cor de monstre !
Fabriqué à partir d'une corne d'animal,
ce cor d'une grande solidité pourrait
être utilisé comme matériau.";
"ドクロの飾りを手に入れた！
ボコブリンのシンボルである
ドクロのマークをかたどったオブジェ";"You got an Ornamental Skull!
This simple, slightly macabre fashion
statement bears the Bokoblin symbol.";"Vous avez obtenu un crâne décoratif !
Ce charmant bibelot est à l'image
du symbole des bokoblins.";
"邪の結晶を手に入れた！
魔物の 悪しき心が結晶化したもの
この状態は ものすごく珍しい";"You got an Evil Crystal! 
This solid chunk of pure, crystallized
monster malice is extremely rare!";"Vous avez obtenu un cristal maléfique !
Il s'agit du cœur cristallisé d'un démon.
Il est très rare de dénicher un spécimen
dans un si bon état de conservation !";
"青い鳥の羽根を手に入れた！
小鳥の中でも 青い鳥はすごく珍しく
その羽根は とても価値が高い";"You got a Blue Bird Feather!
Very few small birds possess this sky-blue
plumage, making these feathers
extremely rare!";"Vous avez obtenu une plume bleue !
Les petits pioups sont très rarement bleus.
Les plumes de cette couleur n'en sont que
plus précieuses !";
"黄金色ドクロ飾りを手に入れた！
ドクロの飾りの中でも 特にレアな逸品
妖しく 黄金色に輝いている！";"You got a Golden Skull!
A real rarity among skull ornaments,
it shines with an eerie, golden color.";"Vous avez obtenu un crâne d'or ! Les
collectionneurs diront qu'il s'agit là d'un
objet exceptionnel, une vraie rareté ! Il
n'en luit pas moins d'un éclat inquiétant...";
"女神の落とし物を手に入れた！
太古に 女神が落としたものといわれる
めったに見つけられない 伝説のお宝！";"You got a Goddess Plume!
Rumors say this item was dropped by
the goddess in a long-forgotten era. It's a
legendary treasure few will ever behold!";"Vous avez obtenu une poussière de Déesse !
On raconte que la Déesse aurait laissé
tomber ces trésors légendaires très rares
il y a des générations.";
"試練の刻印を手に入れた！
トライフォースが隠された場所へと
勇者を導くための刻印！";"You got the Stone of Trials!
This engraved object was created to lead
the chosen hero to the hidden location
of the Triforce!";"Vous avez obtenu le sceau des épreuves !
Cette pierre mènera le héros à
l'endroit où repose la Triforce.";
"女神の詩を覚えた！
古代から伝わる神秘のメロディー";"You learned the Ballad of the Goddess!
It's a mysterious melody that has been
passed down from ancient times.";"Vous avez appris le Chant de la Déesse !
Cette mystérieuse mélodie provient de
temps anciens.";
"リカバオールSVを手に入れた！
盾ゲージを 自動で回復し ハートも8つ
回復してくれる！ しかも2回使える！";"You got a Revitalizing Potion ++! This
potion will automatically restore your
shield when it breaks and replenishes
eight hearts. Plus, you can use it twice!";"Vous avez obtenu de la polypotion ★★ !
Elle restaure automatiquement la jauge de
votre bouclier, ainsi que huit de vos cœurs.
Et en plus, vous pouvez l'utiliser deux fois !";
"かぼちゃスープ温を手に入れた
温かい マスターお手製のスープだ！
ただし 5分で冷めてしまう！";"You got some Hot Pumpkin Soup!
This homemade soup is Pumm's specialty,
but watch out! It'll get cold in five minutes!";"Vous avez obtenu de la soupe de
citrouille chaude ! C'est la spécialité
du patron. Mais attention, elle sera
froide dans cinq minutes !";
"生命の木の苗を手に入れた！
どんな病も治る といわれる実を付ける
伝説の木の苗！";"You got the Life Tree Seedling!
It is a very young form of a legendary tree
whose fruit is said to cure any illness.";"Vous avez obtenu la pousse de l'arbre
de vie ! En grandissant, elle deviendra
l'arbre légendaire dont le fruit détient
un grand pouvoir de guérison.";
"生命の木の苗を再び手に入れた！
ここに植えると 時間がかかり過ぎる
どこか 別の場所を探そう！";"You took back the Life Tree Seedling!
It would take too long to grow if
you planted it here. Maybe you
should find another place for it...";"Vous avez récupéré la pousse de l'arbre
de vie ! Elle ne peut pas s'épanouir assez
rapidement ici. Cherchez un endroit
plus approprié pour la planter.";
"生命の木の実を手に入れた！
どんな病も治るといわれる 伝説の木の実
雷龍のところへ 持っていこう！";"You got the Life Tree Fruit! Eating this
succulent fruit of legend cures any illness.
Take it to the Thunder Dragon!";"Vous avez obtenu un fruit de l'arbre
de vie ! Ce fruit légendaire aurait le
pouvoir de guérir toutes les maladies.
Apportez‐le vite au dragon de foudre !";
"予備のサイフを手に入れた！
サイフに入れられるルピーが これまでより
300ルピー多くなった！";"You got the Extra Wallet! Your wallet can
now hold an additional 300 Rupees!";"Vous avez obtenu une bourse annexe !
Votre bourse peut maintenant contenir
300 rubis supplémentaires !";
"小さなカギ";"Small Key";"Petite clé";
"緑ルピー";"Green Rupee";"Rubis vert";
"青ルピー";"Blue Rupee";"Rubis bleu";
"赤ルピー";"Red Rupee";"Rubis rouge";
"トライフォース";"Triforce";"Triforce";
"ハート";"heart";"Cœur";
"うち損じの矢";"arrow";"Flèche perdue";
"矢10本";"10 arrows";"Dix flèches";
"女神の白刃剣";"Goddess White Sword";"Blanche épée divine";
"練習用の剣";"Practice Sword";"Épée d'entraînement";
"女神の剣";"Goddess Sword";"Épée divine";
"女神の長剣";"Goddess Longsword";"Longue épée divine";
"マスターソード";"Master Sword";"Épée de légende";
"真のマスターソード";"True Master Sword";"Vraie épée de légende";
"パラショール";"Sailcloth";"Parachâle";
"女神のハープ";"Goddess's Harp";"Lyre de la Déesse";
"精神の器";"Spirit Vessel";"Réceptacle spirituel";
"弓";"Bow";"Arc";
"クローショット";"Clawshots";"Grappin";
"鳥の彫像";"Bird Statuette";"Statuette d'oiseau";
"ありがたい像";"Blessed Idol";"Statuette sereine";
"謎の結晶";"Mysterious Crystals";"Cristal étrange";
"イカした像";"Squid Carving";"Statuette tentaculaire";
"カギのカケラ";"piece of the key";"Fragment de clé";
"金の彫刻";"Golden Carving";"Sculpture dorée";
"龍の彫像";"Dragon Sculpture";"Statuette de dragon";
"古代の回路";"Ancient Circuit";"Circuit antique";
"シルバールピー";"Silver Rupee";"Rubis argenté";
"ゴールドルピー";"Gold Rupee";"Rubis doré";
"ババルピー";"Rupoor";"Roupir";
"キラキラした胞子";"Glittering Spores";"Spores scintillantes";
"バクダン5個";"5 bombs";"Cinq bombes";
"バクダン10個";"10 bombs";"Dix bombes";
"がんばりの実";"Stamina Fruit";"Baie d'endurance";
"フロルのしずく";"Tear of Farore";"Larme de Farore";
"ディンのしずく";"Tear of Din";"Larme de Din";
"ネールのしずく";"Tear of Nayru";"Larme de Nayru";
"聖なるしずく";"Sacred Tear";"Larme de la Déesse";
"光の実";"Light Fruit";"Baie de lumière";
"感謝の気持ち";"Gratitude Crystal";"Cristal de gratitude";
"まほうのツボ";"Gust Bellows";"Jarre magique";
"ダンジョンの地図";"Dungeon Map";"Carte du donjon";
"パチンコ";"Slingshot";"Lance‐pierre";
"ビートル";"Beetle";"Scarabée";
"ただの水";"Water";"Eau ordinaire";
"きのこの胞子";"Mushroom Spores";"Spores de champignon";
"ほりほりグローブ";"Digging Mitts";"Gants creuse‐tout";
"デクのタネ";"Deku Seeds";"Graines Mojo";
"ムテキン";"Guardian Potion";"Protectine";
"ムテキンV";"Guardian Potion +";"Protectine ★";
"水龍のウロコ";"Water Dragon's Scale";"Écaille du dragon d'eau";
"虫メダル";"Bug Medal";"Médaille insecte";
"虫とりアミ";"Bug Net";"Filet à papillons";
"妖精";"Fairy";"Fée";
"聖なる水";"Sacred Water";"Eau sacrée";
"フックビートル";"Hook Beetle";"Scarabée à crochet";
"スピードビートル";"Quick Beetle";"Scarabée rapide";
"スタミナビートル";"Tough Beetle";"Scarabée endurant";
"ハートのクスリ";"Heart Potion";"Potion de soin";
"ハートのクスリV";"Heart Potion +";"Potion de soin ★";
"ハートのクスリSV";"Heart Potion ++";"Potion de soin ★★";
"ガンバオール";"Stamina Potion";"Endurol";
"ガンバオールV";"Stamina Potion +";"Endurol ★";
"空気のクスリ";"Air Potion";"Potion d'oxygène";
"空気のクスリV";"Air Potion +";"Potion d'oxygène ★";
"妖精入りビン";"Fairy";"Fée";
"鉄の弓";"Iron Bow";"Arc en fer";
"聖なる弓";"Sacred Bow";"Arc sacré";
"バクダン袋";"Bomb Bag";"Sac de bombes";
"ハートの器";"Heart Container";"Réceptacle de cœur";
"ハートのカケラ";"Piece of Heart";"Fragment de cœur";
"勇気のトライフォース";"Triforce of Courage";"Triforce du courage";
"力のトライフォース";"Triforce of Power";"Triforce de la force";
"知恵のトライフォース";"Triforce of Wisdom";"Triforce de la sagesse";
"過去の海図";"Ancient Sea Chart";"Carte marine ancienne";
"モグマグローブ";"Mogma Mitts";"Gants Mogma";
"ハートメダル";"Heart Medal";"Médaille cœur";
"ルピーメダル";"Rupee Medal";"Médaille rubis";
"トレジャーメダル";"Treasure Medal";"Médaille trésor";
"長持ちメダル";"Potion Medal";"Médaille de durabilité";
"アクマメダル";"Cursed Medal";"Médaille démoniaque";
"拡散パチンコ";"Scattershot";"Lance‐pierre rafale";
"小さなサイフ";"Small Wallet";"Petite bourse";
"中くらいのサイフ";"Medium Wallet";"Bourse moyenne";
"大きなサイフ";"Big Wallet";"Grande bourse";
"特大のサイフ";"Giant Wallet";"Bourse énorme";
"セレブのサイフ";"Tycoon Wallet";"Bourse de star";
"冒険ポーチ";"Adventure Pouch";"Sacoche d'aventurier";
"空のポーチ";"Empty Pocket";"Poche vide";
"命のメダル";"Life Medal";"Médaille de vie";
"木の盾";"Wooden Shield";"Bouclier en bois";
"硬い木の盾";"Banded Shield";"Bouclier en bois solide";
"頑丈な木の盾";"Braced Shield";"Bouclier en bois renforcé";
