Japanese;English;French;
would know for months to come...";"OK, je te le lis alors ! Écoute bien !


  « Péripleencon tréesmaudites »
	　　Tomeuh 6

J'aidé jàcam... pépar moins 25 degrés.
Lesouf flegla cé de la mor jeco... nais.
Seu le ment... icic'est bien... pire.
Tou... test pé... tri... fi... é... parle...
froid. Tout sau flescréa tures mal fai..
santes qui han... tent les lieux...
Mais dans cemon... dede glace et de
déso lationj'ai ren contréune dé... esse
dontla grâ... cem'a ré... chau félecœur.";
"ねえ 『ヤバい』 ってなに?
ねぇ なに? ねぇ なになに?";"Hey, what's a "wastewand"?
Hey, tell me? Tell me, tell me!";"Eh, c'est quoi un « pire » ? Hein ?
Tu peux me le dire ? Steuplé !";
"え～ いま すごくわだいのほんなのに
きょうみないの?
ねぇ なんで? なんで きょうみないの?
ねぇ なんで なんで?";"Aww, but evewyone is talking about it!
And you can't be bothered?

Hey, why is that? Why can't you
be bothered? Why? Hey, why? Why?";"Ah bon ? Mais tout le monde en
parle ! Et toi tu dis non merci,
comme ça... ?
Eh ! Eh ! Pourquoi ça t'intéresse pas ?
Eh, dis-moi, allez quoi ! Steuplé !";
"ねぇねぇ このおにんぎょうさんしってる?
まねビトっていうんだよ
あるじゅもんをとなえると
うごきだすんだって";"Hey! Hey, didja see this doll?
Round hewe we call 'em doppels!

If you knew the wight conjuwation,
you could make it move!";"Eh ! Eh ! T'as vu cette poupée ?
C'est un pantin, en fait ! Tu savais ?

Et même que si tu connais l'incanta...
l'intancation, tu peux le faire bouger.
C'est vrai ! Puisque je te le dis !";
"ねえ 『じゅもん』 ってなに?
ねぇ なに? ねぇ なになに?";"Hey, what's a "conjuwation"?
Hey, tell me? Tell me, tell me!";"Eh ! Eh ! C'est quoi une incanta...
« intancation » ? Tu sais pas ? Mais si
tu sais ! Allez, dis-le moi, steuplé !";
"あおいトリさん いないなぁ…
ねぇ なんで? なんでいないの?
あおいトリさんを みんなにみせて
サッちゃん しあわせになるの!";"I can't find a bwue biwdie anywhere...
Hey, why's that? Where did it go?

Mimi wants to show a bwue birdie
to evewyone and wive in bwiss
foweva!";"Je trouve pas d'oiseau bleu...
Y en a nulle part... Ils sont partis
où les oiseaux bleus ?
Moi je veux montrer un oiseau bleu
à tout le monde et être heureuse
jusqu'au bout de la vie !";
"ねえ 『しあわせ』 ってなに?
ねぇ なに? ねぇ なになに?";"Hey, what's a "bwiss"?
Hey, tell me? Tell me, tell me!";"Eh ! C'est quoi « heureuse » ?
Ça veut dire quoi ? Tu veux pas
me le dire ? Allez, steuplé !";
"ねぇねぇ? 
あおいトリさん みたことある?";"Hey! Hey, didja see a bwue biwdie
anywhere?";"Eh ! Eh ! T'as pas vu un oiseau bleu ?";
"あっ ちょうどこんな
おようふくのいろのコトリさん";"Mimi's wooking for a biwdie dat's
bwue, just wike dese cwoves!";"Eh ! Eh ! T'as pas vu un oiseau bleu ?


Un oiseau bleu, de la même couleur
que tes habits !";
"…あおいけどちがう
コトリさんじゃない…";"Weww...you're bwue, but...
you'we not a biwdie!
So you don't count!";"... Toi t'es bleu, mais... t'es pas un
oiseau ! Alors ça compte pas !";
"オイラは15枚も
トモダチの証をもってるっちょ!";"I've got 15 Friendly Tokens!";"Moi j'ai 15 preuves d'amitié !";
"トモダチの証も持っていないお前を
勇者とは認めないっちょ!";"You haven't got any Friendly Tokens?
Ahahaha! You're no hero, then!";"Toi t'es pas un héros, t'as même
pas de preuves d'amitié !";
"オイラのドコがいけないんだよー!
トモダチの証だって沢山持ってるんだっちょ!
人気者のオイラが入れないなんて
おかしいっちょ―!!";"Whyyyy? I don't understand!
I've got loads of Friendly Tokens!
I'm so popular, they have to let me in!";"Mais c'est pas juste ! J'ai tout un tas
de preuves d'amitié pourtant ! Vous
êtes obligé de me laisser entrer !";
"ちょっ!
なんでソイツは入れるっちょ!";"Wha-?
How come HE gets to go in?!";"Quoi ??? Pourquoi lui il a le droit
d'entrer ?";
"何で中にいれてくれないんだよー!
オイラも討伐隊に入りたいっちょ!";"Why won't you let me in!
I wanna be in the Witch-Hunting
Brigade too!";"Pourquoi vous ne me laissez pas
entrer ??? Moi aussi je veux rejoindre
le corps expéditionnaire anti-sorcière !";
"そこのニセ勇者!
ちょっと待つっちょ!";"Hey, you phoney!
Hey, hero-wannabe! Wait up!";"Hé, héros de pacotille !
Attends un peu !";
"オイラの持ってる
トモダチの証は15枚!
オイラのトモダチの証がなくなったら
お前の勝ちだっちょ!
もちろんこの勝負
受けてたつっちょ? ";"I have 15 Friendly Tokens!
You hear that?
If I lose all of them, you win.
You'll accept my challenge, won't ya?";"J'ai 15 preuves d'amitié ! OK ?
Si je les perds toutes, tu gagnes. OK ?
Alors, prêt à relever le défi ?";
"別にいいけど?";"Sure, whatever";"Pourquoi pas...";
"いや いいわ";"I'll pass";"Non, merci...";
"なんだっちょ!
その充実した顔は!
討伐隊にも入れて
一緒に旅立ってくれるトモダチもいるなんて…";"What's up with that smug look!


You got to join the Witch-Hunting
Brigade, and on top of that you have
friends to go on adventures with...";"C'est quoi cet air suffisant ?


T'as rejoint le corps expéditionnaire,
et en plus t'as des amis pour partir à
l'aventure... N'en rajoute pas !";
"な なんだっちょ!
その上から目線は!!
オイラだってもうすぐ討伐隊に入るんだ!
討伐隊にさえ入れば こっちのもんだっちょ!
トモダチと協力して お前なんかすぐに
追い抜いてやるんだっちょ!!
絶対お前になんか負けないっちょ!";"Don't look at me like that!
You think you're better than me?!

I'm gonna join the Witch-Hunting
Brigade and then I'll show you!
You just wait!
I'll play with my friends and overtake
you in no time!";"Ne me regarde pas de haut
comme ça !

Moi aussi, je vais bientôt rejoindre le
corps expéditionnaire, et alors tu feras
moins le malin ! Tu verras !
Avec mes amis, on te dépassera
en moins de deux !";
"なんだっちょ!
その余裕な感じは!!
オイラだってもうすぐ討伐隊に入るんだ!
討伐隊にさえ入れば こっちのもんだっちょ!
トモダチと協力して お前なんかすぐに
追い抜いてやるんだっちょ!!
その前に お前が勇者としてふさわしいか
オイラがみてやるっちょ!
ありがたく思うんだっちょ!";"What?
You're too good for me, are ya? 

I'm gonna join the Witch-Hunting
Brigade and then I'll show you!
You just wait!
I'll play with my friends and overtake
you in no time!

We'll see if you've actually got what it
takes to be called a hero! And I'll be
doing the seeing! You'll thank me yet!";"Quoi ???
C'est quoi ce petit regard satisfait ?

Je vais bientôt rejoindre le corps
expéditionnaire, et alors tu feras
moins le malin ! Tu verras !
Avec mes amis, on te dépassera
en moins de deux !

Je vais te le dire, moi, si tu mérites
vraiment qu'on t'appelle héros...
Et tu me remercieras !";
"トモダチのいない勇者なんて
オイラは認めないっちょ!";"A hero without any friends?
Bah, that's not a hero at all!";"Un héros sans amis ? C'est de la
rigolade. Du grand n'importe quoi !";
"コレはさっき[InsertMark]さんと
遊んだ分だっちょ";"This is for playing with [InsertMark].";"Ça, c'est parce que tout à l'heure
tu as joué avec [InsertMark].";
"これでお前にやったトモダチの証は
全部で[Number of Sheet]だぞ!";"I've given you [Number of Sheet]
so far!";"Jusqu'à présent, je t'ai donné
[Number of Sheet].";
"まあせいぜい頑張るだっちょ
とりあえず…";"Well, good luck, I guess.
Anyway...";"Bon, eh ben... Bonne chance quand
même. Pour commencer...";
"　　　　　　  ズルいっチョ!";"
                     No fair!";"
             C'est pas juste !";
"でも お前はまだトモダチの証は
持っていないみたいだな!
トモダチの証も持ってないヤツ
勇者としてオイラはみとめないっちょ!";"You haven't even got any Friendly
Tokens yet! If you haven't got any
Friendly Tokens, you're no hero!";"Tu n'as encore aucune preuve
d'amitié ! Si tu n'as pas de preuves
d'amitié, tu n'es pas un héros !";
"お前 オイラと勝負するっちょ!

お前が新しいトモダチとローカル通信や
ダウンロードプレイで遊ぶたびに
オイラのトモダチの証をやるっちょ!";"I challenge you to a contest!


Every time you play with a new friend
using Local Play or Download Play,
you'll get one of my Friendly Tokens!";"Je te lance un défi !


À chaque fois que tu joueras avec
un nouvel ami en multijoueur local
ou en mode téléchargement...
... je te donnerai une preuve d'amitié !";
"　　　　　　 そうだっちょ!!";"
                 That's right!";"
             Exactement !";
"その充実した顔!
またトモダチと遊んできたっちょね?";"I know that smug look!
You just played with friends again!";"Je connais ce petit regard suffisant...
Tu viens de t'amuser avec tes amis,
c'est ça ?";
"ぐぬぬ…
なんか お前 むかつくっちょ…
でも勝負は最後までわからないっちょ
とりあえず コレ…";"Don't like you. Don't like you at all!


Don't you get all cocky though!
Our little contest is far from over!
Anyway, here ya go...";"Tu m'énerves... Tu m'énerves !


Mais ne sois pas si sûr de toi ! On
peut pas savoir qui va gagner avant
la fin. Et puis, tiens, voilà.";
"お前にやったトモダチの証は
まだ[Number of Sheet]だっちょ!";"I've still only given you
[Number of Sheet].";"Eh, oh, je ne t'ai donné que...
[Number of Sheet] !";
"まだまだ オイラの方が
トモダチは多いみたいだっちょね";"Looks like I'm still way more popular
than you! Ha!";"J'ai encore beaucoup plus d'amis
que toi ! Hahaha !";
"お前にやったトモダチの証は
[Number of Sheet]だぞ!";"I've given you [Number of Sheet]
so far...";"Jusqu'à présent, je t'ai donné
[Number of Sheet].";
"勇者ならこのぐらいのトモダチの数は
あたりまえだっちょ!";"Hmph. That's the bare minimum I'd
expect from a hero, to be honest!";"Pour un soi-disant « héros », c'est
quand même le minimum !";
"お前にやったトモダチの証は
[Number of Sheet]だぞ!";"I've given you [Number of Sheet].";"Je t'ai donné
[Number of Sheet].";
"…い 意外と集めたっちょね
でもオイラは超えられないっちょ!";"That's...all right, I guess?
Still no match for me though!";"Pas si mal... mais t'es encore loin
derrière moi !";
"ってか超えられるわけないっちょー! ";"There's no way you'll catch up!";"Tu ne me rattraperas jamais !";
"お前にやったトモダチの証は
[Number of Sheet]だっちょ!";"I've given you [Number of Sheet].";"Je t'ai donné
[Number of Sheet].";
"ま…まあまあ集めたっちょね…
でも所詮 お前は まあまあ止まりだっちょ!";"That's...so-so.
And you'll always be "so-so" at best!";"C'est... plutôt pas mal. Mais, héhé...
ça m'étonnerait que tu puisses faire
mieux que ça !";
"ううっ オイラのトモダチの証が
1つ残らずなくなったっちょ…";"Urgh...
I have no more Friendly Tokens left...";"Arghhh... Il ne me reste plus aucune
preuve d'amitié...";
"でも…
オイラ気が付いたっちょ
証なんかがなくても
トモダチはずっとトモダチだって…
勝負はオイラの完敗だったけど
オイラ…ちょっと大人になれた気がするっちょ!
お前のおかげだっちょ!!

いや…もうお前じゃないっちょね
今日からは…";"But you know what, it's fine!
It's a bit shallow to prove your
friendships with tokens, to be honest.
I'm over that. I'm more mature now.
Thanks...I guess.
Maybe you aren't too bad after all.
From today, let me call you...";"Mais tu sais quoi ? Je m'en
contrefiche ! De toute façon, cette
histoire de « preuve », franchement... 
Un ami, c'est un ami. OK, j'ai perdu...
Mais je suis bien au-dessus de ça
maintenant !
Et c'est un peu grâce à toi alors...
Merci ! Allez, héros de pacotille,
à partir d'aujourd'hui, tu es...";
