Japanese;English;French;
"[Tag Color  val={0001} ]チンクル[Tag Ruby  val={00020004305E3046} ]像[Tag Color  val={FFFF} ][Tag Color  val={0000} ]コンプリート！
[Tag Color  val={FFFF} ][Tag Color  val={0008} ]５００ルピー[Tag Color  val={FFFF} ][Tag Color  val={0000} ]のボーナスだ！[Tag Color  val={FFFF} ]";"You got all of the [Tag Color  val={0001} ]Tingle Statues[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
You get a [Tag Color  val={FFFF} ][Tag Color  val={0001} ]500-Rupee[Tag Color  val={FFFF} ][Tag Color  val={0000} ] bonus![Tag Color  val={FFFF} ]";"Il y a un bonus de [Tag Color  val={0001} ]500 rubis[Tag Color  val={FFFF} ][Tag Color  val={0008} ] [Tag Color  val={FFFF} ][Tag Color  val={0000} ]pour
la collection complète des [Tag Color  val={FFFF} ][Tag Color  val={0001} ]statues[Tag Color  val={FFFF} ][Tag Color  val={0000} ] ![Tag Color  val={FFFF} ]";
"[Tag Ruby  val={0004000A30513063304D3087304F} ]結局、ここが[Tag Ruby  val={000400083044306130703093} ]一番[Tag Ruby  val={0002000630463064304F} ]美しいってわかったよ";"I have decided that in the end, this one is
the most beautiful of all!";"Cet endroit est vraiment
le plus bel endroit du monde !";
"[Tag Ruby  val={0002000630463064304F} ]美しさって、[Tag Ruby  val={0004000630513057304D} ]景色の[Tag Ruby  val={00020004306A304B} ]中ではなくって
[Tag Ruby  val={0002000630533053308D} ]心の[Tag Ruby  val={00020004306A304B} ]中に、あるんだね";"Beauty does not come from what you see...
It comes from what is inside you.";"La beauté n'est pas dans ce que l'on voit,
mais dans ce que l'on ressent !...";
"[Tag Ruby  val={0004000830883046305B3044} ]妖精さん！　[Tag Color  val={0001} ]チンクルボトル[Tag Color  val={FFFF} ][Tag Color  val={0000} ]もいいけど
[Tag Ruby  val={000200023042} ]会って[Tag Ruby  val={0004000A30613087304F305B3064} ]直接 [Tag Ruby  val={00020004306F306A} ]話すのが、[Tag Ruby  val={000400083044306130703093} ]一番なのだ！[Tag Color  val={FFFF} ]";"Mr. Fairy! The [Tag Color  val={0001} ]Tingle Bottle[Tag Color  val={FFFF} ][Tag Color  val={0000} ] is definitely
quite fun, but meeting face-to-face and
talking in person is better! It is the best![Tag Color  val={FFFF} ]";"Lutin !!! La [Tag Color  val={0001} ]bouteille de Tingle[Tag Color  val={FFFF} ][Tag Color  val={0000} ], c'est bien,
mais c'est encore mieux de te voir en vrai ![Tag Color  val={FFFF} ]";
"これ[Tag Ruby  val={000400083044305830873046} ]以上、[Tag Ruby  val={000200023048} ]絵は[Tag Ruby  val={00020004306E3053} ]残せません
[Tag Color  val={0001} ]アルバム[Tag Color  val={FFFF} ]から　[Tag Ruby  val={000200023048} ]絵を[Tag Color  val={0001} ][Tag Ruby  val={000200023051} ]消して[Tag Color  val={FFFF} ][Tag Color  val={0000} ][Tag Ruby  val={00020004304F3060} ]下さい[Tag Color  val={FFFF} ]";"You can't record any more pictographs.
[Tag Color  val={0001} ]Erase[Tag Color  val={FFFF} ][Tag Color  val={0000} ] any pictographs you don't want to keep[Tag Color  val={FFFF} ]
from your [Tag Color  val={0001} ]pictograph album[Tag Color  val={FFFF} ].";"Votre [Tag Color  val={0001} ]album [Tag Color  val={FFFF} ]est plein. Si vous voulez libérer
de la place, [Tag Color  val={0001} ]effacez [Tag Color  val={FFFF} ]les clichés que vous ne
souhaitez pas conserver.";
"この[Tag Ruby  val={000200023048} ]絵を[Tag Ruby  val={00020004306E3053} ]残しますか？
   • [Tag Color  val={0002} ]はい[Tag Color  val={FFFF} ]　   • [Tag Color  val={0002} ]いいえ[Tag Color  val={FFFF} ]";"Save this pictograph?
[Tag Color  val={0002} ][Tag Color  val={0000} ]   • [Tag Color  val={0002} ]Yes  [Tag Color  val={0000} ]   • [Tag Color  val={0002} ]No[Tag Color  val={FFFF} ]";"Conserver ce cliché ?
[Tag Color  val={0002} ]   • Oui    • Non[Tag Color  val={FFFF} ]";
"この[Tag Ruby  val={000200023048} ]絵を[Tag Ruby  val={000200023051} ]消しますか？
   • [Tag Color  val={0002} ]はい[Tag Color  val={FFFF} ]　   • [Tag Color  val={0002} ]いいえ[Tag Color  val={FFFF} ]";"Erase this pictograph?
[Tag Color  val={0002} ][Tag Color  val={0000} ]   • [Tag Color  val={0002} ]Yes  [Tag Color  val={0000} ]   • [Tag Color  val={0002} ]No[Tag Color  val={FFFF} ]";"Effacer ce cliché ?
[Tag Color  val={0002} ]   • Oui    • Non[Tag Color  val={FFFF} ]";
"この[Tag Ruby  val={000200023048} ]絵を[Tag Ruby  val={00020002307F} ]見せますか？
   • はい　   • いいえ";"Show this pictograph?
[Tag Color  val={0000} ]   • Yes     • No[Tag Color  val={FFFF} ]";"Montrer ce cliché ?
[Tag Color  val={0002} ]   • [Tag Color  val={FFFF} ][Tag Color  val={0000} ]Oui [Tag Color  val={FFFF} ][Tag Color  val={0002} ]   • [Tag Color  val={FFFF} ][Tag Color  val={0000} ]Non[Tag Color  val={FFFF} ]";
"[Tag Ruby  val={00020004306E3053} ]残した[Tag Ruby  val={000200023048} ]絵はありません[Tag Color  val={0001} ][Tag Color  val={FFFF} ][Tag Color  val={0000} ][Tag Color  val={FFFF} ]";"You have no recorded pictographs.";"Vous n'avez conservé aucun cliché.";
"ほーれ、いい[Tag Ruby  val={000200023048} ]絵じゃろ？";"Well, isn't this a fine pictograph?";"Magnifique cliché, n'est-ce pas ?";
"[Tag Ruby  val={00020004304B307F} ]神への[Tag Ruby  val={00020004307F3061} ]道しるべを[Tag Ruby  val={0002000430823068} ]求め　さまよい[Tag Ruby  val={000200043042308B} ]歩く[Tag Ruby  val={000200043082306E} ]者よ
[Tag Ruby  val={00020006306A30933058} ]汝の[Tag Ruby  val={000200023082} ]持つ　[Tag Color  val={0001} ][Tag Ruby  val={000400083057309330583085} ]神珠[Tag Color  val={FFFF} ][Tag Color  val={0000} ]をここへ[Tag Color  val={FFFF} ]";"Wandering traveler who seeks
the guidepost of the goddesses...
Place the [Tag Color  val={0001} ]pearl [Tag Color  val={FFFF} ][Tag Color  val={0000} ]you hold here.[Tag Color  val={FFFF} ]";"Ô, toi qui as parcouru les mers
à la recherche des Dieux, 
dépose ici ta [Tag Color  val={0001} ]perle[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]ディンの[Tag Ruby  val={000400083057309330583085} ]神珠[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を　[Tag Ruby  val={0006000E30643061306B3093304E30873046} ]土人形に[Tag Ruby  val={00020002304A} ]置いた[Tag Color  val={FFFF} ]";"You placed [Tag Color  val={0001} ]Din's Pearl[Tag Color  val={FFFF} ][Tag Color  val={0000} ] in the ancient
statue's hands.[Tag Color  val={FFFF} ]";"Vous avez posé la [Tag Color  val={0001} ]perle de Din
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]sur la statue d'argile.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]フロルの[Tag Ruby  val={000400083057309330583085} ]神珠[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を　[Tag Ruby  val={0006000E30643061306B3093304E30873046} ]土人形に[Tag Ruby  val={00020002304A} ]置いた[Tag Color  val={FFFF} ]";"You placed [Tag Color  val={0001} ]Farore's Pearl[Tag Color  val={FFFF} ][Tag Color  val={0000} ] in the ancient
statue's hands.[Tag Color  val={FFFF} ]";"Vous avez posé la [Tag Color  val={0001} ]perle de Farore
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]sur la statue d'argile.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]ネールの[Tag Ruby  val={000400083057309330583085} ]神珠[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を　[Tag Ruby  val={0006000E30643061306B3093304E30873046} ]土人形に[Tag Ruby  val={00020002304A} ]置いた[Tag Color  val={FFFF} ]";"You placed [Tag Color  val={0001} ]Nayru's Pearl[Tag Color  val={FFFF} ][Tag Color  val={0000} ] in the ancient
statue's hands.[Tag Color  val={FFFF} ]";"Vous avez posé la [Tag Color  val={0001} ]perle de Nayru
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]sur la statue d'argile.[Tag Color  val={FFFF} ]";
"[Tag Ruby  val={00020004306E3053} ]残り　[Tag Color  val={0001} ]２つ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]だ[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Two[Tag Color  val={FFFF} ][Tag Color  val={0000} ] pearls remain.[Tag Color  val={FFFF} ]";"Plus que [Tag Color  val={0001} ]2 perles[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Ruby  val={00020004306E3053} ]残り　[Tag Color  val={0001} ]１つ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]だ[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]One[Tag Color  val={FFFF} ][Tag Color  val={0000} ] pearl remains.[Tag Color  val={FFFF} ]";"Plus qu'[Tag Color  val={0001} ]une perle[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Ruby  val={00020004304B307F} ]神の[Tag Ruby  val={0004000A307F30613057308B3079} ]道標を[Tag Ruby  val={0002000430823068} ]求める[Tag Ruby  val={000200043082306E} ]者よ
[ZR]で　[Tag Ruby  val={00020004308F308C} ]我を[Tag Ruby  val={000200023088} ]呼び[Tag Ruby  val={00020002304A} ]起こし、[Tag Ruby  val={00020004305F3060} ]正しき[Tag Ruby  val={00040006307030573087} ]場所に[Tag Ruby  val={00020006307F30613073} ]導け";"Seeker of the goddesses' guidepost...
Press [ZR] to call me and guide me
to my place of truth.";"Ô, toi qui cherches le chemin des Dieux,
appelle-moi avec [ZR] et guide-moi
vers l'endroit qui convient.";
"[Tag Ruby  val={00020006306830733089} ]扉の[Tag Ruby  val={000200043055304D} ]先に[Tag Ruby  val={00020002307E} ]待つ[Tag Color  val={0001} ][Tag Ruby  val={00020006305730823079} ]僕[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={00020006304230843064} ]操り
[Tag Ruby  val={00020004305F3060} ]正しき[Tag Ruby  val={00040006307030573087} ]場所に[Tag Ruby  val={00020006307F30613073} ]導き、[Tag Ruby  val={00020004304B307F} ]神への[Tag Ruby  val={00020004307F3061} ]道を[Tag Ruby  val={0004000430813056} ]目覚めさせよ[Tag Color  val={FFFF} ]";"My kin wait beyond the doors. Control [Tag Color  val={0001} ]them
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]and guide them to their places of truth to
open the path to the gods...[Tag Color  val={FFFF} ]";"Déplace ton [Tag Color  val={0001} ]serviteur [Tag Color  val={FFFF} ][Tag Color  val={0000} ]qui attend
devant la porte.
Place-moi à l'endroit qui convient 
et le chemin des Dieux sera révélé.[Tag Color  val={FFFF} ]";
"[Tag Ruby  val={000200023059} ]捨てて[Tag Ruby  val={000400083057308730763093} ]処分しますか？

[Tag Color  val={0000} ][Tag Ruby  val={000200023059} ]捨てない
[Tag Ruby  val={000200023059} ]捨てる[Tag Color  val={FFFF} ]";"Throw this away?

Keep it
Throw it away";"Jeter ?

Ne pas jeter
Jeter";
"[Tag Ruby  val={00040006306030443056} ]台座からはずして
[Tag Color  val={0001} ][Tag Ruby  val={0006000E306F3044305F30643076304F308D} ]配達袋[Tag Color  val={FFFF} ][Tag Color  val={0000} ]に[Tag Ruby  val={000200023044} ]入れますか？

[Tag Color  val={FFFF} ][Tag Color  val={0000} ]はい
いいえ[Tag Color  val={FFFF} ]";"Remove this from the pedestal and place
it in your [Tag Color  val={0001} ]Delivery Bag[Tag Color  val={FFFF} ][Tag Color  val={0000} ]?

Yes
No[Tag Color  val={FFFF} ]";"Ôter du support et ranger dans
le [Tag Color  val={0001} ]sac de facteur[Tag Color  val={FFFF} ][Tag Color  val={0000} ] ?

Oui
Non[Tag Color  val={FFFF} ]";
"[Tag Ruby  val={00040006308D30663093} ]露店の[Tag Ruby  val={0004000A30573087304630723093} ]商品は、[Tag Color  val={0001} ][Tag Ruby  val={0006000E306F3044305F30643076304F308D} ]配達袋[Tag Color  val={FFFF} ][Tag Color  val={0000} ]に
３つまでしか[Tag Ruby  val={000200023044} ]入れられない[Tag Color  val={FFFF} ]";"You can only place three shop items
in your [Tag Color  val={0001} ]Delivery Bag[Tag Color  val={FFFF} ][Tag Color  val={0000} ] at one time.[Tag Color  val={FFFF} ]";"Vous ne pouvez mettre que
3 articles de la boutique
dans votre [Tag Color  val={0001} ]sac de facteur[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={0006000E306F3044305F30643076304F308D} ]配達袋[Tag Color  val={FFFF} ][Tag Color  val={0000} ]に[Tag Ruby  val={000200023044} ]入れました[Tag Color  val={FFFF} ]";"You put it in your [Tag Color  val={0001} ]Delivery Bag[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";"L'objet a été placé dans
votre [Tag Color  val={0001} ]sac de facteur[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Ruby  val={000200023059} ]捨てて[Tag Ruby  val={000400083057308730763093} ]処分しました";"You threw it away.";"L'objet a été jeté.";
"[Y][X][R]で、はめこんでください
ちょっとしたまごころが
[Tag Ruby  val={00020004307E3061} ]街を[Tag Ruby  val={0002000630573042308F} ]幸せで[Tag Ruby  val={00020004304B3056} ]飾ります";"Place a decorative object here with [Y], [X],
or [R]. Sincere good wishes will soon cover
the town in pure joy.";"Posez l'objet avec [Y], [X] ou [R],
et un peu de bonheur illuminera la ville.";
"[Tag Ruby  val={0002000630573042308F} ]幸せのボランティア[Tag Ruby  val={0004000A304D30873046304B3044} ]協会";"The Joyous Volunteer Association";"Association des Bénévoles du Bonheur";
"ＯＨ！　オ[Tag Ruby  val={00020006304D3083304F} ]客サン
テリーノオ[Tag Ruby  val={00020004307F305B} ]店ハ　ナンデモソロウヨ

イラナイ[Tag Ruby  val={000200043082306E} ]物ナイカ？
アッタラ、[Tag Ruby  val={00020002307F} ]見セテミロ！　[Tag Ruby  val={00020004305F304B} ]高ク　[Tag Ruby  val={00020002304B} ]買イ[Tag Ruby  val={000200023068} ]取ルヨ！！

[Tag Ruby  val={00020002307B} ]欲シイ[Tag Ruby  val={000200043082306E} ]物　ナイカ？";"OHHHHH! A customer! Welcome to Beedle's
Shop Ship! I deal in pretty much anything
and everything!

Do you have anything you don't need?
If you do, show it to me! I'll pay top
Rupees for your junk!!!

Or...do you see anything you'd like to buy?";"Oh ! Bonjour, cher client !
On trouve tout dans les boutiques Terry...


Peut-être avez-vous des vieilleries
dont vous souhaiteriez vous débarrasser ?
Montrez-les-moi :
je vous en offrirai un bon prix.
Vous avez besoin de quelque chose ?";
"[LS-Right]デ　[Tag Ruby  val={0004000A30573087304630723093} ]商品　[Tag Ruby  val={0002000430483089} ]選ブト　イイネ";"Oh, just use [LS-Right] to browse.";"Utilisez [LS-Right] pour faire votre choix.";
"ナニ？　ワタシ、[Tag Ruby  val={00020004306F306A} ]話スコト　ナイヨ・・・
[Tag Ruby  val={00020004306A306B} ]何カ、[Tag Ruby  val={00020002304B} ]買ッテヨ！";"Huh? I don't have anything to say...
Just buy something! Buy! Buy!";"Comment ça, vous me choisissez ?
Mais moi je n'ai rien à dire !!
Achetez-moi donc quelque chose !";
"マタ　[Tag Ruby  val={00020002304F} ]来ルネ～！";"Bye! Come again!";"À bientôt !";
"[Tag Ruby  val={00020004306A306B} ]何　[Tag Ruby  val={000200043055304C} ]探シテル？
[Tag Ruby  val={000200023046} ]売リタイ[Tag Ruby  val={000200043082306E} ]物　ナイカ？
[Tag Ruby  val={00020002307B} ]欲シイ[Tag Ruby  val={000200043082306E} ]物　ナイカ？";"What are you looking for, huh?
Do you have anything to sell?
Is there nothing you want to buy?
Speak to me! I must know!";"Que cherchez-vous ?
Vous avez quelque chose à vendre ?
Vous souhaitez acheter quelque chose ?";
"[Tag Color  val={0001} ]エサ[Tag Ruby  val={000200063076304F308D} ]袋　２０ルピー[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
エサ[Tag Ruby  val={00020004306F3044} ]入ル　スゴク[Tag Ruby  val={0004000630793093308A} ]便利　[Tag Ruby  val={00040006305530443054} ]最後ノ１[Tag Ruby  val={000200023053} ]個ネ
コノ[Tag Ruby  val={000200063075304F308D} ]袋ナイト　エサ[Tag Ruby  val={00020002304B} ]買エナイヨ[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Bait Bag  20 Rupees[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
This holds bait. It's quite useful. And it's
my very last one. You can't buy bait if you
don't have a bag like this![Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Sac à appâts[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ][Tag Color  val={0001} ]  20 rubis[Tag Color  val={FFFF} ].
[Tag Color  val={0000} ]Très pratique pour stocker les aliments.
Et c'est le dernier. Sans ce sac,
vous ne pourrez pas acheter de nourriture.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={0004000830703093306E3046} ]万能エサ（３[Tag Ruby  val={00020004304B3044} ]回[Tag Ruby  val={0002000430763093} ]分）　３０ルピー[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={000400083069304630763064} ]動物ニ[Tag Ruby  val={00020002305F} ]食ベサセルト　イイコト　オキルネ！
オ[Tag Ruby  val={00020006304D3083304F} ]客サン　エサ[Tag Ruby  val={000200063076304F308D} ]袋　[Tag Ruby  val={000200023082} ]持ッテルカ？[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]All-Purpose Bait (3 servings)  30 Rupees[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Good things happen to those who feed this
stuff to animals! Do you have a Bait Bag,
O fine customer of mine?[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Appât universel (3 portions)[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ][Tag Color  val={0001} ]  30 rubis[Tag Color  val={FFFF} ][Tag Color  val={0000} ].
Donnez-en aux animaux et vous aurez
de bonnes surprises !
Vous avez un sac à appâts ?[Tag Color  val={FFFF} ]";
